Plant_Code,Mold_Name,Item_Code,Full_Load
1900,C9R20JWJUH316GC08,1122190020014KJH30,
1900,C9R20JWJUH316GC10,1122190020014KJH30,
1900,C9R20JWJUH316GC11,1122190020014KJH30,
1900,C9R20JWJUH316GC12,1122190020014KJH30,
1900,C9R20JWJUH316GR02,1122190020014KJH30,
1900,C9R20JWJUH316GR03,1122190020014KJH30,
1900,C9R20JWJUH316GR04,1122190020014KJH30,
1900,C9R20JWJUH316HM01,1122190020014KJH30,
1900,C9R20JWJUH316HM03,1122190020014KJH30,
1900,C9R20JWJUH316HM05,1122190020014KJH30,
1900,C9R20JWJUH316HM06,1122190020014KJH30,
1900,C9R20JWJUH316HM07,1122190020014KJH30,
1900,C9R20JWJUH316HM08,1122190020014KJH30,
1900,C9R20JWJUH316HM10,1122190020014KJH30,
1900,C9R20JWJUH316HM13,1122190020014KJH30,
1900,C9R20JWJUH316HM15,1122190020014KJH30,
1900,C9R20JWJUH316HM16,1122190020014KJH30,
1900,C9R20JWJUH316HM17,1122190020014KJH30,
1900,C9R20JWJUH316MK02,1122190020014KJH30,
1900,C9R20JWJUH316GC01,1122190020016KJH30,
1900,C9R20JWJUH316HM02,1122190020016KJH30,
1900,C9R20JWJUH316HM09,1122190020016KJH30,
1900,C9R20JWJUH316HM11,1122190020016KJH30,
1900,C9R20JWJUH316HM12,1122190020016KJH30,
1900,C9R20JWJUH316HM14,1122190020016KJH30,
1900,C9R20JWJUH7TTGC01,1122190020016KJUR0,
1900,C09R20JWJUH516GC01,1122190020016KUH50,
1900,C09R20JWJUH516GC02,1122190020016KUH50,
1900,C09R20JWJUH516GC03,1122190020016KUH50,
1900,C09R20JWJUH516GC04,1122190020016KUH50,
1900,C9R20JWJUH516HM01,1122190020016KUH50,
1900,C9R20JWJUH516HM02,1122190020016KUH50,
1900,C27590R20JW304HM01,1122190020016KUHF0,
1900,C27590R20JW304HM02,1122190020016KUHF0,
1900,C11R225JSJDHGC01,112221102C016LJUH0,
1900,C11R225JWJUHHM03,112221102C016LJUH0,
1900,C11R225JWJUHHM04,112221102C016LJUH0,
1900,C11R225JWJUHHM05,112221102C016LJUH0,
1900,C11R225JWJUHHM06,112221102C016LJUH0,
1900,C25570R225217GC01,112222562C016MUXE0,
1900,C25570R225217GC02,112222562C016MUXE0,
1900,C25570R225217GC03,112222562C016MUXE0,
1900,C25570R225217GC04,112222562C016MUXE0,
1900,C25570R225217GC05,112222562C016MUXE0,
1900,C25570R225217GC06,112222562C016MUXE0,
1900,C25570R225217GC01,112222562C143JUXE0,
1900,C25570R225217GC02,112222562C143JUXE0,
1900,C25570R225217GC03,112222562C143JUXE0,
1900,C25570R225217GC04,112222562C143JUXE0,
1900,C25570R225217GC05,112222562C143JUXE0,
1900,C25570R225217GC06,112222562C143JUXE0,
1900,C25570R225217GC01,112222562C143MUXE0,
1900,C25570R225217GC04,112222562C143MUXE0,
1900,C027570R225JTLHM01,112222762C016JUXE0,
1900,C27570R225217GC01,112222762C016JUXE0,
1900,R29580R225JUX3GC01,112222982C016J2121,
1900,R29580R225JUX3GC02,112222982C016J2121,
1900,C29580R225217GC01,112222982C016JUXE0,
1900,C29580R225217HMI01,112222982C016JUXE0,
1900,C29580R225JUXEGC02,112222982C016JUXE0,
1900,C29580R225JUXEGC03,112222982C016JUXE0,
1900,C29580R225J210HM01,112222982C016M2101,
1900,C29580R225J210HM02,112222982C016M2101,
1900,C29580R225J210HM02,112222982C016M2221,
1900,C29580R225JUL1GC06,112222982C016MJL10,
1900,C29580R225JUL1HM01,112222982C016MJL10,
1900,C29580R225JUL1HM04,112222982C016MJL10,
1900,C29580R225JUL1HM05,112222982C016MJL10,
1900,C29580R225JUL1HM07,112222982C016MJL10,
1900,C29580R225JUL1HM08,112222982C016MJL10,
1900,C29580R225JUL1HM15,112222982C016MJL10,
1900,C29580R225JUL1HM18,112222982C016MJL10,
1900,R29580R225JUL1GC03,112222982C016MJL10,
1900,R29580R225JUL1GC04,112222982C016MJL10,
1900,R29580R225JUL1GR01,112222982C016MJL10,
1900,R29580R225JUL1HM03,112222982C016MJL10,
1900,R29580R225JUL1HM06,112222982C016MJL10,
1900,C29580R225JUMGC10,112222982C016MJM1E,
1900,R029580R225JUMHM07,112222982C016MJM1E,
1900,C029580R225JUMGC01,112222982C016MJUM0,
1900,C029580R225JUMGC02,112222982C016MJUM0,
1900,C29580R225JUMGC03,112222982C016MJUM0,
1900,C29580R225JUMGC04,112222982C016MJUM0,
1900,C29580R225JUMGC05,112222982C016MJUM0,
1900,C29580R225JUMGC06,112222982C016MJUM0,
1900,C29580R225JUMGC07,112222982C016MJUM0,
1900,C29580R225JUMGC08,112222982C016MJUM0,
1900,C29580R225JUMGC09,112222982C016MJUM0,
1900,C29580R225JUMGC11,112222982C016MJUM0,
1900,C29580R225JUMGC15,112222982C016MJUM0,
1900,R029580R225JUMGC13,112222982C016MJUM0,
1900,R029580R225JUMGC14,112222982C016MJUM0,
1900,R029580R225JUMGC16,112222982C016MJUM0,
1900,R029580R225JUMGC17,112222982C016MJUM0,
1900,R029580R225JUMGC18,112222982C016MJUM0,
1900,R029580R225JUMHM08,112222982C016MJUM0,
1900,R029580R225JUMHM16,112222982C016MJUM0,
1900,R029580R225JUMHM17,112222982C016MJUM0,
1900,C29580R225210GC01M,112222982C016MJXM0,
1900,C29580R225210GC02M,112222982C016MJXM0,
1900,C29580R225210GC07,112222982C016MJXM0,
1900,C29580R225J210GC03,112222982C016MJXM0,
1900,C29580R225J210GC04,112222982C016MJXM0,
1900,C29580R225J210GC05,112222982C016MJXM0,
1900,C29580R225J210GC06,112222982C016MJXM0,
1900,C29580R225J210GC07,112222982C016MJXM0,
1900,C29580R225J210GC08,112222982C016MJXM0,
1900,C29580R225J210GC09,112222982C016MJXM0,
1900,C29580R225J210GC10,112222982C016MJXM0,
1900,C29580R225J210GC11,112222982C016MJXM0,
1900,C29580R225J210GC12,112222982C016MJXM0,
1900,C29580R225J210GC13,112222982C016MJXM0,
1900,C29580R225J210GC14,112222982C016MJXM0,
1900,C29580R225J210HM01,112222982C016MJXM0,
1900,C29580R225J210HM02,112222982C016MJXM0,
1900,C38565225JUH6HM01,112222982C016MJXM0,
1900,C38565225JUH6HM02,112222982C016MJXM0,
1900,R29580R225JUL3GC01,112222982C016MUL30,
1900,R29580R225JUL3GC02,112222982C016MUL30,
1900,C29580R225J210GC03,112222982C152MJXM0,
1900,C29580R225J210GC04,112222982C152MJXM0,
1900,C29580R225J210GC05,112222982C152MJXM0,
1900,C29580R225J210GC06,112222982C152MJXM0,
1900,C29580R225J210GC07,112222982C152MJXM0,
1900,C29580R225J210GC08,112222982C152MJXM0,
1900,C29580R225J210GC09,112222982C152MJXM0,
1900,C29580R225J210GC10,112222982C152MJXM0,
1900,C29580R225J210GC15,112222982C152MJXM0,
1900,C29580R225J210GC16,112222982C152MJXM0,
1900,C29580R225J210HM01,112222982C152MJXM0,
1900,C29580R225J210HM02,112222982C152MJXM0,
1900,C29580R225JXM2HM02,112222982C152MUM20,
1900,C29580R225217GC01,112222982C152MUXE0,
1900,C29580R225217HMI01,112222982C152MUXE0,
1900,C29580R225JUXEGC02,112222982C152MUXE0,
1900,C29580R225JUXEGC03,112222982C152MUXE0,
1900,C29580R225217GC01,112222982C154MUXE0,
1900,C29580R225217HMI01,112222982C154MUXE0,
1900,C29580R225JUXEGC02,112222982C154MUXE0,
1900,C29580R225JUXEGC03,112222982C154MUXE0,
1900,C10R2016CUC01,1123110020016KCUC0,
1900,C10R20CCUCHM01,1123110020016KCUC0,
1900,C10R20CCUCHM02,1123110020016KCUC0,
1900,C10R20CCUCHM03,1123110020016KCUC0,
1900,C10R20CCUCHM12,1123110020016KCUC0,
1900,C10R20CHACUC16HM01,1123110020016KCUC0,
1900,C10R20CHACUC16HM06,1123110020016KCUC0,
1900,C10R20CHACUC16HM08,1123110020016KCUC0,
1900,C10R20CHACUC16HM09,1123110020016KCUC0,
1900,C10R20CHACUC16HM10,1123110020016KCUC0,
1900,C10R20CHACUC16HM12,1123110020016KCUC0,
1900,C10R20CHACUC16HM13,1123110020016KCUC0,
1900,C10R20CHACUC16HM14,1123110020016KCUC0,
1900,C10R20CHACUC16HM15,1123110020016KCUC0,
1900,C10R20CHACUC16HM16,1123110020016KCUC0,
1900,C10R20CHCUC16HM04,1123110020016KCUC0,
1900,C10R20JWJUC316GC07,1123110020016KJC30,
1900,C10R20JWJUC316GC08,1123110020016KJC30,
1900,C10R20JWJUC316GC09,1123110020016KJC30,
1900,C10R20JWJUC316GC10,1123110020016KJC30,
1900,C10R20JWJUC316GC11,1123110020016KJC30,
1900,C10R20JWJUC316GC12,1123110020016KJC30,
1900,C10R20JWJUC316HM09,1123110020016KJC30,
1900,C10R20JWJUC316HM10,1123110020016KJC30,
1900,C10R20JWJUC316HM11,1123110020016KJC30,
1900,C10R20JWJUC316HM14,1123110020016KJC30,
1900,C10R20JWJUCTTMB01,1123110020016KJUC0,
1900,C10R20JWJUCTTMB02,1123110020016KJUC0,
1900,C10R20CHCDU100GR10,1123110020016KU10C,
1900,C10R20CHCDU100HM05,1123110020016KU10C,
1900,C10R20CHCDU100HM11,1123110020016KU10C,
1900,C10R20CHCDU100HM12,1123110020016KU10C,
1900,C11R20JSJUC316GC03,1123111020016KJC30,
1900,C11R20JSJUC316GC04,1123111020016KJC30,
1900,R000011R20JUC3GC01,1123111020016KJC30,
1900,R000011R20JUC3HM09,1123111020016KJC30,
1900,R000011R20JUC3HM10,1123111020016KJC30,
1900,R000011R20JUC3HM11,1123111020016KJC30,
1900,R000011R20JUC3HM12,1123111020016KJC30,
1900,R000011R20JUC3HM13,1123111020016KJC30,
1900,R000011R20JUC3HM14,1123111020016KJC30,
1900,C10R20JWJUC316GC13,1123129A20000JJC30,
1900,C10R20JWJUC316GC14,1123129A20000JJC30,
1900,C10R20JWJUC316HM07,1123129A20000JJC30,
1900,C10R20JWJUC316HM08,1123129A20000JJC30,
1900,C10R20JWJUC316HM12,1123129A20000JJC30,
1900,C10R20JWJUC316HM13,1123129A20000JJC30,
1900,C10R20JW30216GC01,1123129A20152JUCM0,
1900,C10R20JW30216HM01,1123129A20152JUCM0,
1900,C10R20JW30216HM02,1123129A20152JUCM0,
1900,C10R20JW30216HM03,1123129A20152JUCM0,
1900,C10R20JW30216HM04,1123129A20152JUCM0,
1900,C10R20JW30216HM05,1123129A20152JUCM0,
1900,C10R20JW30216HM06,1123129A20152JUCM0,
1900,C10R20JW30216HM07,1123129A20152JUCM0,
1900,C10R20JW30216HM08,1123129A20152JUCM0,
1900,C10R20JW30216HM09,1123129A20152JUCM0,
1900,C9R20JWJUC216GC01,1123190020016KJC20,
1900,C9R20JWJUC216GC02,1123190020016KJC20,
1900,C9R20JWJUC216GR01,1123190020016KJC20,
1900,C9R20JWJUC216GR02,1123190020016KJC20,
1900,C9R20JWJUC216GC01,1123190020016KUC2C,
1900,C9R20JWJUC216GC02,1123190020016KUC2C,
1900,R000011R225JUCGC01,112321102C016LJUC0,
1900,R000011R225JUCGC02,112321102C016LJUC0,
1900,C29580R225305HMI01,112322982C016M3051,
1900,C29580R225306HMI01,112322982C016M3061,
1900,C29580R225305HMI01,112322982C016MUCM0,
1900,C29580R225JUCGC01,112322982C016MUCM0,
1900,C29580R225JUCGC02,112322982C016MUCM0,
1900,C29580R225JUCHM01,112322982C016MUCM0,
1900,C29580R225JUCHM02,112322982C016MUCM0,
1900,C10R20VDC316HM04,1151110020016KDC3V,
1900,C10R20JDEINA16GC01,1151110020016KJIN0,
1900,C10R20JDEINA16HM01,1151110020016KJIN0,
1900,C10R20JSJDEINAGC01,1151110020016KJIN0,
1900,C10R20JSJDEINAHM01,1151110020016KJIN0,
1900,C10R20JSJDEINAGC01,1151110020016KVIN0,
1900,C11R22RPYPD301HM01,115121102C016L301P,
1900,C11R22RPYPD301HM02,115121102C016L301P,
1900,C11R22RPYPD301HM03,115121102C016L301P,
1900,C11R22RPYPD301HM04,115121102C016L301P,
1900,C11R225CHACDHHM01,115121102C016LCDHC,
1900,C11R225CHACDHHM02,115121102C016LCDHC,
1900,R00011R225VDL1GR01,115121102C016LDL1V,
1900,R00011R225VDL1GR02,115121102C016LDL1V,
1900,C11R225JSJDH5HM01,115121102C016LH5P0,
1900,C11R225JSJDH5HM02,115121102C016LH5P0,
1900,R000011R225JDCGC01,115121102C016LJDC0,
1900,R000011R225JDCGC02,115121102C016LJDC0,
1900,C11R225JSJDHCGC01,115121102C016LJDH0,
1900,C11R225JSJDHCGC02,115121102C016LJDH0,
1900,C11R225JSJDHGC01,115121102C016LJDH0,
1900,C11R225JSJDHGC02,115121102C016LJDH0,
1900,R0000011R225JDHH01,115121102C016LJDH0,
1900,R0000011R225JDHH02,115121102C016LJDH0,
1900,C11R225JSJDH5HM01,115121102C016LV5P0,
1900,C11R225JSJDH5HM02,115121102C016LV5P0,
1900,C11R225JSJDHCGC01,115121102C016LVDH0,
1900,C11R225JSJDHCGC02,115121102C016LVDH0,
1900,C11R225JSJDHGC01,115121102C016LVDH0,
1900,C11R225JSJDHGC02,115121102C016LVDH0,
1900,C27580R225JJDHHM01,115122782C016LJDH0,
1900,C27580R225JJDHHM02,115122782C016LJDH0,
1900,C29560R225JDL3HM01,115122942C018LDL30,
1900,C29560R225JDL3HM02,115122942C018LDL30,
1900,C29575R225JDL1GC01,115122972C014MDL1V,
1900,C29575R225JDL1GC02,115122972C014MDL1V,
1900,C29575R225JDL1GC03,115122972C014MDL1V,
1900,C29575R225JDL1GC04,115122972C014MDL1V,
1900,C29575R225JDL1GR01,115122972C014MDL1V,
1900,C29575R225JDL1GR02,115122972C014MDL1V,
1900,C29575RPYPD301HM01,115122972C016L301P,
1900,C29575RPYPD301HM02,115122972C016L301P,
1900,C29575RPYPD301HM03,115122972C016L301P,
1900,C29575RPYPD301HM04,115122972C016L301P,
1900,C29575RPYPD301HM05,115122972C016L301P,
1900,C29575RPYPD301HM06,115122972C016L301P,
1900,C29580R225JDC3HM01,115122982C016KDC30,
1900,C29580R225JDC3HM02,115122982C016KDC30,
1900,C29580R225JDC3HM01,115122982C016KDC3V,
1900,C29580R225JDC3HM02,115122982C016KDC3V,
1900,C29580R225J119GR01,115122982C016MJXM0,
1900,C29580R225J119GR02,115122982C016MJXM0,
1900,C29580R225JJDCHM01,115122982C018KCXD0,
1900,C29580R225JJDCHM02,115122982C018KCXD0,
1900,C31560R225JDL3GC01,115123142C020LDL30,
1900,C31560R225JDL3GC02,115123142C020LDL30,
1900,C31570R225JDL3GR01,115123162C018LDL30,
1900,C31570R225JDL3GR02,115123162C018LDL30,
1900,C31570R225JDL3HM01,115123162C018LDL30,
1900,C31570R225JDL3HM02,115123162C018LDL30,
1900,C31570R225JDL3HM01,115123162C018LDL3V,
1900,C31570R225JDL3HM02,115123162C018LDL3V,
1900,C31570225JDL3HM01,115123162C018LL3P0,
1900,C31570225JDL3HM02,115123162C018LL3P0,
1900,31570225JDCXDHM01,115123162C154LCXD0,
1900,C31580R225JDL3HM01,115123182C018LDL30,
1900,C31580R225JDL3HM02,115123182C018LDL30,
1900,R31580R225JDL3GR01,115123182C018LDL30,
1900,R31580R225JDL3GR02,115123182C018LDL30,
1900,C031580225JDL3HM01,115123182C018LDL3V,
1900,C031580225JDL3HM02,115123182C018LDL3V,
1900,C31580R225JDL3HM01,115123182C018LDL3V,
1900,C31580R225JDL3HM02,115123182C018LDL3V,
1900,C031580225JDL3HM01,115123182C018LL3P0,
1900,C031580225JDL3HM02,115123182C018LL3P0,
1900,31580R225JDCXDHM01,115123182C020KCXD0,
1900,31580R225JDCXDHM02,115123182C020KCXD0,
1900,R0000010R20CUXHM01,1152110020016KCUXC,
1900,R0000010R20CUXHM02,1152110020016KCUXC,
1900,R0000010R20CUXYE01,1152110020016KCUXC,
1900,R0000010R20CUXYE02,1152110020016KCUXC,
1900,C10R20JWJUH316HM01,1152110020016KVH30,
1900,C10R20JWJUH316HM02,1152110020016KVH30,
1900,R000011R20JUH3GR01,1152111020016KVH30,
1900,R000825R20JUH3GC04,1152182020016KH3PV,
1900,R000825R20JUH3GC05,1152182020016KH3PV,
1900,C9R20JWJUH316GC09,1152190020016KVH30,
1900,C9R20JWJUH316HM16,1152190020016KVH30,
1900,C9R20JWJUH316HM17,1152190020016KVH30,
1900,C11R225JWJTHSDGR01,115221102C014LJTS0,
1900,C11R225JWJTHSDGR02,115221102C014LJTS0,
1900,C11R225JWJTHSDHC01,115221102C014LJTS0,
1900,C11R225JWJTHSDHC02,115221102C014LJTS0,
1900,C11R225NEWPDRM011,115221102C014LNPC0,
1900,C11R225NEWPDRM013,115221102C014LNPC0,
1900,C11R225NEWPDRM016,115221102C014LNPC0,
1900,C11R225NEWPDRM019,115221102C014LNPC0,
1900,C11R225JWJUXGC01,115221102C016JJUX0,
1900,R000011R225JUXHM01,115221102C016JVUX0,
1900,C11R225PYPS301HM01,115221102C016L301P,
1900,C11R225PYPS301HM02,115221102C016L301P,
1900,C11R225JWJUHHM05,115221102C016LCUHC,
1900,C11R225JWJUHHM06,115221102C016LCUHC,
1900,C11R225JWJTHSDGR01,115221102C016LJTS0,
1900,C11R225JWJTHSDGR02,115221102C016LJTS0,
1900,C11R225JWJTHSDHC01,115221102C016LJTS0,
1900,C11R225JWJTHSDHC02,115221102C016LJTS0,
1900,C11R225JUHDOTHM01,115221102C016LJUH0,
1900,C11R225JWJUHHM05,115221102C016LJUH0,
1900,C11R225JWJUHHM06,115221102C016LJUH0,
1900,C11R225JWJUL2HM01,115221102C016LL2P0,
1900,C11R225JWJUL2HM02,115221102C016LL2P0,
1900,C11R225JTHDOTHM01,115221102C016LTH10,
1900,C11R225JWJTH1HM01,115221102C016LTH10,
1900,R00011R225JTH1GC01,115221102C016LTH10,
1900,C0011R225JTLSDGR01,115221102C016LTLSV,
1900,C0011R225JTLSDGR02,115221102C016LTLSV,
1900,C000011R225UH1GR01,115221102C016LUH1V,
1900,C000011R225UH1GR02,115221102C016LUH1V,
1900,R00011R225JUH5HM01,115221102C016LUH50,
1900,R00011R225JUH5HM02,115221102C016LUH50,
1900,R00011R225JUH5HM01,115221102C016LVH50,
1900,R00011R225JUH5HM02,115221102C016LVH50,
1900,C11R225JWJUHHM03,115221102C016MJUH0,
1900,C11R225JWJUHHM04,115221102C016MJUH0,
1900,C11R225JWJUHHM05,115221102C016MJUH0,
1900,C11R225JWJUHHM06,115221102C016MJUH0,
1900,C25570R225JTH1GC01,115222562C016MTH10,
1900,C25570R225JTH1GC02,115222562C016MTH10,
1900,C25570R225JTH1GC03,115222562C016MTH10,
1900,C25570R225JTH1GC04,115222562C016MTH10,
1900,C25570R225JTH1HM01,115222562C016MTH10,
1900,C25570R225JTL1GR01,115222562C016MTL1V,
1900,C25570R225JTL1GR02,115222562C016MTL1V,
1900,C25570R225VTH1GC01,115222562C016MVT10,
1900,C25570R225VTH1GC02,115222562C016MVT10,
1900,C27570R225JTHHM01,115222762C016LTH10,
1900,C27570R225JTHHM02,115222762C016LTH10,
1900,C27570R225JTHHM01,115222762C016LVT10,
1900,C27570R225JTHHM02,115222762C016LVT10,
1900,C27570R225JTHHM01,115222762C018JTH10,
1900,C27570R225JTHHM02,115222762C018JTH10,
1900,C29575RJTHSD16GC01,115222972C014LJTS0,
1900,C29575RJTHSD16GC02,115222972C014LJTS0,
1900,C29575RJTHSD16GR01,115222972C014LJTS0,
1900,C29575RJTHSD16GR02,115222972C014LJTS0,
1900,C29575RJTHSD16GR03,115222972C014LJTS0,
1900,C29575RJTHSD16GR04,115222972C014LJTS0,
1900,C29575RJTHSD16GR05,115222972C014LJTS0,
1900,C29575RJTHSD16GR06,115222972C014LJTS0,
1900,C29575RJTHSD16GR07,115222972C014LJTS0,
1900,C29575RJTHSD16GR08,115222972C014LJTS0,
1900,C29575RJTHSD16GR09,115222972C014LJTS0,
1900,C29575RJTHSD16GR10,115222972C014LJTS0,
1900,C29575RJTLSDTLGR01,115222972C014MTLSV,
1900,C29575RJTLSDTLGR02,115222972C014MTLSV,
1900,C29575RJTLSDTLHM01,115222972C014MTLSV,
1900,C29575RJTLSDTLHM02,115222972C014MTLSV,
1900,C29575225JUH1GR01,115222972C014MUH1V,
1900,C29575225JUH1GR02,115222972C014MUH1V,
1900,C29575RPYPS301HM01,115222972C016L301P,
1900,C29575RPYPS301HM02,115222972C016L301P,
1900,C29575RPYPS301HM03,115222972C016L301P,
1900,C29575RPYPS301HM04,115222972C016L301P,
1900,C29575R225JUL3GR01,115222972C016LUL30,
1900,C29575R225JUL3GR02,115222972C016LUL30,
1900,C29575R225JUL3HM01,115222972C016LUL30,
1900,C29575R225JUL3HM02,115222972C016LUL30,
1900,R29580R225JUX3GC02,115222982C016JUXMV,
1900,C29580R225JUL1HM04,115222982C016MJL10,
1900,R29580R225JUL1GR03,115222982C016MJL10,
1900,R29580R225JUL1GR04,115222982C016MJL10,
1900,C29580R225J210GC03,115222982C154MJXM0,
1900,C29580R225J210GC08,115222982C154MJXM0,
1900,C29580225JUL4HMI02,115222982C154MUL40,
1900,C29580R225JXM2HM01,115222982C154MUM20,
1900,C31570R225JUL4HM01,115223162C018LUL40,
1900,C31570R225JUL4HM02,115223162C018LUL40,
1900,C31570R225JUL4HM03,115223162C018LUL40,
1900,C31570R225JUL4HM04,115223162C018LUL40,
1900,R31580R225JUL4GC01,115223182C018LUL40,
1900,R31580R225JUL4GC02,115223182C018LUL40,
1900,R31580R225JUL4GC01,115223182C018LUL4V,
1900,R31580R225JUL4GC02,115223182C018LUL4V,
1900,C31580R225VUL3GR01,115223182C018ML3PV,
1900,R31580R225JUL3GC01,115223182C018MUL30,
1900,R31580R225JUL3GC02,115223182C018MUL30,
1900,R31580R225JUL3GC03,115223182C018MUL30,
1900,R31580R225JUL3GC04,115223182C018MUL30,
1900,R31580R225JUL3GC01,115223182C018MVL30,
1900,R31580R225JUL3GC02,115223182C018MVL30,
1900,R31580R225JUL3GC04,115223182C018MVL30,
1900,C38555225JTLGC01,115223832C020KJTL0,
1900,C38555225JTLGC02,115223832C020KJTL0,
1900,C38555225JTLGC01,115223832C020KVTL0,
1900,C38555225JTLGC02,115223832C020KVTL0,
1900,C38565R225JUH6HM01,115223852C018LUH60,
1900,C38565225JTLGC01,115223852C020KJTL0,
1900,C38565225JTLGC02,115223852C020KJTL0,
1900,C38565225JTLGC06,115223852C020KJTL0,
1900,C38565225JUH6GR01,115223852C020KUH60,
1900,C38565225JUH6GR02,115223852C020KUH60,
1900,C38565225JUH6HM01,115223852C020KUH60,
1900,C38565225JUH6HM02,115223852C020KUH60,
1900,C38565225JUH6HM03,115223852C020KVH60,
1900,C38565225JUH6HM04,115223852C020KVH60,
1900,C38565225JTLHM01,115223852C020KVTLV,
1900,C38565225JTLHM02,115223852C020KVTLV,
1900,C38565225JTLGC03,115223852C024KJTL0,
1900,C38565225JTLGC04,115223852C024KJTL0,
1900,C38565225JTLGC05,115223852C024KJTL0,
1900,C38565225JTLGC06,115223852C024KJTL0,
1900,C38565225JUH6GC05,115223852C024KUH60,
1900,C38565225JUH6GC06,115223852C024KUH60,
1900,C38565225JUL4HMI01,115223852C024KUL40,
1900,C38565225JUL4HMI02,115223852C024KUL40,
1900,C38565225JUH6GC01,115223852C024KVH60,
1900,C38565225JUH6GC02,115223852C024KVH60,
1900,C38565225JTLGC05,115223852C024KVTLV,
1900,C38565225JTLGC06,115223852C024KVTLV,
1900,C10R20CHACDH16HM06,1153110020016KCDUC,
1900,C10R20CHACDH16HM10,1153110020016KCDUC,
1900,C10R20CHACUC16HM01,1153110020016KCUC1,
1900,C10R20CHACUC16HM02,1153110020016KCUC1,
1900,C11R225CHACUC2NS01,115321102C016LUC2C,
1900,C11R225CHACUC2NS02,115321102C016LUC2C,
1900,C11R225JWJUC2NS01,115321102C016LUC2V,
1900,C11R225JWJUC2NS02,115321102C016LUC2V,
1900,C29580R225JUCGC01,115322982C016MJXM0,
1900,C29580R225JUCGC02,115322982C016MJXM0,
1900,C29580R225JUCHM01,115322982C016MJXM0,
1900,C29580R225JUCHM02,115322982C016MJXM0,
1900,C31580R225JWTLGC01,115323182C018LUC40,
1900,C31580R225JWTLGC02,115323182C018LUC40,
1900,C31580R225JWTLGC01,115323182C018LUC4V,
1900,C31580R225JWTLGC02,115323182C018LUC4V,
1900,C38565225JUCXDHM01,115323852C020KUCD0,
1900,C38565225JUCXDHM02,115323852C020KUCD0,
1900,C38565225JUCXDHM03,115323852C020KUCD0,
1900,C38565225JUCXDHM04,115323852C020KUCD0,
1900,C38565225JUCXDHM01,115323852C024KUCD0,
1900,C38565225JUCXDHM02,115323852C024KUCD0,
1900,C38565225JUCXDHM03,115323852C024KUCD0,
1900,C38565225JUCXDHM04,115323852C024KUCD0,
1900,C31570R225JDL3HM01,116123162C018LDL30,
1900,C31570R225JDL3HM02,116123162C018LDL30,
1900,C38565225JTLGC05,116223852C020KJTL0,
1900,C38565225JTLGC06,116223852C020KJTL0,
1900,C38565225JUH6GR01,116223852C020KUH60,
1900,C38565225JUH6GR02,116223852C020KUH60,
1900,C38565225JUH6HM03,116223852C020KUH60,
1900,C38565225JUH6HM04,116223852C020KUH60,
1900,C38565225JUCXDHM01,116323852C020KCXD0,
1900,C38565225JUCXDHM02,116323852C020KCXD0,
1900,C38565225JUCXDHM03,116323852C020KCXD0,
1900,C38565225JUCXDHM04,116323852C020KCXD0,
1900,C195R15CXPC1TLHM01,1225119Z15008SXC10,
1900,C195R15CXPC1TLHM02,1225119Z15008SXC10,
1900,C195R15CXPC1TLHM03,1225119Z15008SXC10,
1900,C195R15XPC1TLCGC03,1225119Z15008SXC10,
1900,C195R15XPC1TLCGC04,1225119Z15008SXC10,
1900,C00155R12XPCHM01,1225215Z12008RXC10,
1900,C00155R12XPCHM02,1225215Z12008RXC10,
1900,C195R15UXPC1TCHM01,1225219Z15008SXC10,
1900,C195R15UXPC1TCHM02,1225219Z15008SXC10,
1900,C195R15UXPC1TLGC01,1225219Z15008SXC10,
1900,C195R15UXPC1TLGC02,1225219Z15008SXC10,
1900,C195R15UXPC1TLGC03,1225219Z15008SXC10,
1900,C195R15UXPC1TLGC04,1225219Z15008SXC10,
1900,C195R15XPC1MD03,1225219Z15008SXC10,
1900,C195R15CXPC1THMI02,1225219Z15008SXC11,
1900,C195R15CXPC1THMI03,1225219Z15008SXC11,
1900,C195R15CXPC1THMI04,1225219Z15008SXC11,
1900,C195R15CXPC1TLHM01,1225219Z15008SXC11,
1900,C195R15CXPC1TLHM02,1225219Z15008SXC11,
1900,C195R15CXPC1TLHM03,1225219Z15008SXC11,
1900,C195R15CXPC1TLHM04,1225219Z15008SXC11,
1900,C195R15CXPC1TLHM05,1225219Z15008SXC11,
1900,C195R15CXPC1TLHM06,1225219Z15008SXC11,
1900,C195R15XPC1TLCGC01,1225219Z15008SXC11,
1900,C195R15XPC1TLCGC02,1225219Z15008SXC11,
1900,C195R15XPC1TLCGC03,1225219Z15008SXC11,
1900,C195R15XPC1TLCGC04,1225219Z15008SXC11,
1900,C25565R16ELZTLGC01,1225225615113SRAT0,
1900,C25570R15RANAT01,1225225615113SRAT0,
1900,C25570R15RANAT02,1225225615113SRAT0,
1900,C25570R15RATTLHM01,1225225615113SRAT0,
1900,C25570R15RATTLHM02,1225225615113SRAT0,
1900,C14570R12NXTTLNS05,1325114612069TUNX0,
1900,C14570R12NXTTLNS06,1325114612069TUNX0,
1900,C14570R12NXTTLNS07,1325114612069TUNX0,
1900,C14570R12NXTTLNS08,1325114612069TUNX0,
1900,C14570R12NXTTLNS09,1325114612069TUNX0,
1900,C14570R12NXTTLNS10,1325114612069TUNX0,
1900,C14570R12NXTTLNS11,1325114612069TUNX0,
